	logFC	logCPM	LR	PValue	FDR
YPR097W	0.128073402838118	7.12192576253708	1.13570661174635	0.286561373410689	0.340826055827785
YPR031W	0.0952502888024116	6.00034769233827	1.13495406387215	0.286721089710491	0.34095080050102
YBR073W	0.125831765536487	7.57077284816791	1.13448716804093	0.286820237752801	0.341003487255624
YEL020W-A	-0.32215757635783	4.16178246210263	1.13294548253208	0.287147933147945	0.341327824185418
YNL172W	0.116979539811384	6.25499982631186	1.13118506274577	0.287522703989566	0.3417079842139
YBR210W	-0.179934124072661	4.83205254023238	1.12972332680218	0.2878343614642	0.342013005844524
YKR020W	0.151079124956628	5.03149525598355	1.12925594195103	0.287934103452235	0.342066154999235
YPL228W	-0.107077415631333	6.08046424201162	1.12478662939876	0.288890098483958	0.343136319460029
YNL297C	0.111409543202922	7.01731896445248	1.1242418197788	0.289006910414692	0.343206791287632
YPR019W	0.110986579299353	6.98315891458905	1.12399513835743	0.289059820838426	0.343206791287632
YBR202W	-0.114190420029182	6.99659177239359	1.12172549145081	0.289547214187662	0.343719850671799
YGR183C	2.18892931913538	2.20094378996329	1.11708226346607	0.290547586613616	0.34482613157979
YOR231W	-0.106695262465691	6.44292385986049	1.11688562174519	0.290590049771325	0.34482613157979
YHR188C	-0.102034926533202	7.0339629874746	1.11609942906551	0.290759900687852	0.344961851264465
YOL137W	-0.13335173953784	5.68843838281295	1.11329697381922	0.291366380916853	0.345615443826973
YPR001W	-0.325874114164293	3.48570424962519	1.11091591803578	0.291882934935542	0.346162137980012
YGL074C	0.415731683975383	2.81397496255329	1.1103307219663	0.29201006822691	0.346246873423899
YGL210W	0.0989783828308201	5.95011411003026	1.10979757593301	0.292125955261326	0.346318244006659
YLR099W-A	-0.698432034297647	2.28131268566748	1.10805816686194	0.292504449776976	0.346700851832488
YIL102C	0.790736338107741	-0.332348549317601	1.10448826921772	0.293283222545251	0.347557666816538
YGR050C	-0.455634068428665	2.67839992219948	1.10155860441595	0.293924310087874	0.348251021365549
YBR296C	0.442517003419613	2.51916516612625	1.0998173361256	0.294306194880111	0.348637058442471
YBR193C	-0.138416236314693	5.11825237832152	1.09042297424438	0.296377510462725	0.351023878106138
YGR077C	0.0910440859547425	6.14744571749182	1.08932589904921	0.296620616100654	0.351182255620726
YER097W	0.752791031571367	-0.34238139499653	1.08930978454097	0.296624188890327	0.351182255620726
YLR306W	0.187394049462984	4.75356746522981	1.08303417332431	0.298019781014528	0.352767370711657
YML028W	0.151569174607658	10.2842009558474	1.08084006744616	0.29850970318535	0.353280040808243
YDL044C	-0.148273927149616	5.06216263549222	1.07226989222112	0.300433293254629	0.355488909126029
YBR083W	-0.111625781701318	6.14823711155001	1.06930049131422	0.301103501695317	0.356214150217177
YDR273W	0.188143507136737	4.61998730997611	1.06618842539454	0.301807980073656	0.356979650009129
YMR208W	0.102712882682294	6.83540898100358	1.06567117268887	0.30192527651248	0.357050469637619
YAL016C-A	0.410026272690237	3.01222406505701	1.06432154198323	0.302231606829196	0.357318332698346
YNL162W-A	-0.728232346181667	1.06954202726981	1.06416697782726	0.302266714376536	0.357318332698346
YPL149W	0.121785314830869	6.8524807381103	1.0627280930996	0.302593793923752	0.357636991183784
YDR068W	0.114618459259378	6.89151427629221	1.06155748669703	0.302860227016641	0.357883863852047
YML050W	-0.17550028974102	4.56330109486754	1.05969802708988	0.303284068065796	0.358316613192689
YEL013W	0.119035559000041	7.28482053953925	1.05563183340134	0.30421358107182	0.359346513507708
YBR165W	-0.118015281930305	5.34057608310785	1.05157585506576	0.305144432282957	0.360377603026672
YDR213W	0.104009088249177	5.726226111452	1.0496495957408	0.305587801902591	0.360831658690287
YBR151W	-0.12924561102763	6.99451544158131	1.04940154101167	0.305644957594362	0.360831658690287
YGR096W	-0.220366423965283	4.47000884495693	1.04710143300993	0.30617559855167	0.361389497303395
YAR050W	0.141014954924426	5.19528060258516	1.04486740940318	0.306692137069678	0.361867839774469
YOR034C	0.105573802144275	6.02113150794748	1.04484530991789	0.306697252430275	0.361867839774469
YAL021C	-0.114684011805331	7.17200187199523	1.04211410204703	0.307330296973894	0.362545965961615
YCR104W	0.791976364146568	-0.308180327317709	1.03615066356435	0.308718418718568	0.364114402047051
YOR131C	-0.148742683508001	5.65813294614708	1.03525081434145	0.308928585044348	0.364293180695194
YHR118C	-0.102427177842206	5.95892804487692	1.03271394498162	0.309522091361926	0.364923846053936
YOR167C	-1.24498316270892	5.14440044523902	1.0312590643482	0.309863133036846	0.365256675113386
YHR109W	-0.167559848867969	4.62139486779123	1.0295817355601	0.310256926197539	0.365651547971246
YER188W	0.31025549797525	3.40164068715709	1.02898516867265	0.310397141580385	0.365747475146263
YGL001C	0.12548573983355	6.9814530068618	1.02760660454846	0.310721471058927	0.366060270375978
YKL088W	-0.132444778792378	7.27993169949708	1.02463828980756	0.311421314655695	0.366815255641051
YJR047C	-0.380548402351238	2.75829660882808	1.01875825854544	0.312813734877439	0.368385568838621
YPL258C	0.149461425825633	4.92485859233276	1.0169497728065	0.313243625827502	0.368821977919979
YDR286C	0.210041467760215	4.43076122723715	1.01640624578778	0.313372977089974	0.368904424753022
YPL029W	0.123701427373936	5.74609547273461	1.01427283087546	0.313881372574712	0.369432968894484
YNR051C	0.194809989237434	8.22976122987896	1.01163347760969	0.314511826148608	0.370104946062083
YGR178C	-0.123668817593566	7.82350470258578	1.0100848612385	0.314882509745927	0.370471039848661
YAL011W	0.102971771109527	6.50633454030656	1.00817054520853	0.315341518997608	0.370940893894651
YBR257W	0.105111521796945	5.56537533821338	1.00706665570573	0.315606604523464	0.371182498000171
YBR258C	-0.289668722408994	3.64012992219429	1.00511824788151	0.316075203016402	0.371663315498485
YNL243W	-0.131085063891671	8.03784202320428	1.00294473025944	0.31659901692335	0.372164502777354
YIL084C	0.164561082727475	4.938558704429	1.00285305550829	0.316621135363815	0.372164502777354
YLR317W	-0.477011928079938	2.46123229335342	1.00046530928585	0.317197942826671	0.372772029577819
YPL151C	-0.108053998519682	6.53825657861608	0.99889094843585	0.317579014767429	0.37314934123656
YER022W	0.0933554577273011	6.36354189157885	0.990141878195853	0.319707700695908	0.37557953578824
YLR374C	0.371105107523384	3.62389324900056	0.987654580269214	0.320316291971738	0.376159489690091
YJR154W	-0.240737224532648	4.06708781977374	0.98762977005071	0.320322370200874	0.376159489690091
YDR493W	-0.32284307844095	3.31176448164545	0.981220794093934	0.321897597513752	0.377937926990278
YDL016C	-0.521800802589655	1.43543934689314	0.980461055487489	0.322085005497391	0.378084368178286
YOL114C	-0.426971444551616	2.26981750201077	0.980222283299284	0.32214393416027	0.378084368178286
YGL113W	-0.106185069525653	5.67789154047542	0.979559980828569	0.322307463952063	0.378204908634446
YFR054C	-0.593958748531218	0.14338977541662	0.977144483548042	0.322904805432234	0.378834354750496
YBR120C	0.190395317800232	4.467463807418	0.974659308910555	0.323520903244527	0.379485564303805
YOR127W	-0.0992358023476273	6.84570348407403	0.974289607422349	0.323612688220446	0.379521632469772
YJL077C	-0.20007953910896	4.46688295422036	0.968526171420981	0.32504802271473	0.38113305774848
YPR017C	-0.221134349779366	4.28627440962874	0.966060872624904	0.325664554601149	0.381783974455118
YPR067W	0.134100205546258	5.17107928773259	0.962782187637616	0.326486901655826	0.382675882091598
YOR179C	0.155043295260215	5.39306876613896	0.958686635410334	0.327518001009933	0.383812086370103
YMR172C-A	0.304179433237149	3.20321893625951	0.954617746787963	0.328546668289515	0.384945012893198
YOR081C	0.106118297800439	6.31096764619071	0.948764351209189	0.330034020616696	0.386614834249174
YGR161C-D	0.406366569610278	6.08375756692299	0.94768652083965	0.330308873424733	0.386863924459406
YOR388C	0.334456436243345	3.18588450299284	0.940894046056932	0.332048021912431	0.388827608333615
YMR192W	-0.091344081245062	6.18465252189393	0.93543752852669	0.333453961286342	0.390400438952829
YPR047W	0.172411918076296	4.51697667638973	0.92770197757651	0.33546077755611	0.392676038185973
YNR063W	0.238941097156229	4.17585819777205	0.927448323871605	0.335526855472529	0.392679463077016
YLR099C	0.104010759311257	6.29931185925354	0.927122896127008	0.335611656355324	0.392704794734175
YBL059W	0.185257811048	4.56231761962616	0.924923341683469	0.336185575414896	0.393302334511726
YGR196C	-0.120442780469046	7.16897605113322	0.92429915953355	0.336348679580743	0.393419128975369
YDR236C	0.118910087528581	5.81057288218705	0.922811821705263	0.336737761216003	0.393735458148436
YER084W-A	-0.639819927055443	0.031437042051462	0.922781250113208	0.336745764945864	0.393735458148436
YNL279W	-0.168329461508442	4.57216494369918	0.918813029610828	0.337786825044338	0.394878450484244
YFR026C	-0.363836226596787	2.73948410059403	0.918427682948445	0.33788815031296	0.394922653880824
YDL085C-A	-1.23210756231143	1.82866796526687	0.915599500594993	0.338633058693716	0.395718917300794
YIR035C	0.168183151645987	7.58715104389091	0.910820482334014	0.339896814313336	0.397121080684015
YLR278C	-0.118915713446216	7.15569135642276	0.909733063957937	0.340185254620674	0.397383414095689
YLR440C	-0.105462013193725	6.48153390710789	0.90921581888561	0.340322570676629	0.397469148096785
YDR337W	-0.0891832967751013	5.99011172799216	0.907753665408454	0.340711140723049	0.397848239064022
YLR011W	0.204205314126254	4.24456542606426	0.907242073473948	0.340847238269966	0.397932431010636
YNL099C	-0.0865529602427439	5.98315260341226	0.906821962500601	0.340959054098899	0.397988248242342
YGR240C	-0.108679983893521	10.0259121719114	0.904299893949243	0.341631362061835	0.398698162406249
YDR401W	0.904519876328437	-0.522343822765566	0.903498222472248	0.341845437757619	0.398873134167174
YGL173C	-0.139934570992694	8.43944375226312	0.90200133224856	0.342245646682387	0.399265184065869
YPR058W	0.0933666696304531	6.69088921806861	0.897482960382121	0.343457519710569	0.400603799955039
YDR239C	-0.0811142270310487	6.22335774263489	0.89548082966741	0.343996364004976	0.401157050146838
YNL262W	-0.143054125173087	7.3643040790941	0.894555469017661	0.344245797330892	0.401372654754076
YGL158W	0.421071662736349	2.21446599709018	0.89154671309718	0.345058507281653	0.402244806576176
YMR044W	0.0973485680176102	6.97400925018707	0.890681269756154	0.345292757041537	0.402383728784862
YBR173C	0.122179307505255	6.38289802986983	0.890628287825429	0.345307104663239	0.402383728784862
YIL157C	0.0966713732764515	5.5880690304043	0.888312725890069	0.34593495306887	0.402992791185203
YNL163C	-0.119905879014012	7.70380313833717	0.888222696189825	0.345959395198877	0.402992791185203
YKR048C	-0.135093421547217	7.72937105435106	0.885905805544667	0.346589212635771	0.403650819286238
YKL035W	-0.136276876412435	8.19023248729226	0.883204784433602	0.347325414721603	0.404376319340921
YGL194C	0.144654987494992	4.95700605598866	0.883050853629747	0.347367434625216	0.404376319340921
YDL211C	-0.165584978816954	4.53567826955334	0.882905011685827	0.347407252801415	0.404376319340921
YGL182C	0.653505561674516	-0.293138806436012	0.881999822273361	0.347654528707387	0.404588407168731
YGL201C	-0.105513305239816	7.18312959637312	0.879358044982254	0.348377565985877	0.405353986770244
YKR100C	0.0909927871134998	6.23284261235325	0.877637310571009	0.348849618537795	0.405827301790086
YER087W	0.130277171175371	5.05406442804423	0.875057760873982	0.34955890153172	0.406576365455338
YKR068C	0.0853236541898121	6.7144371768004	0.870095918283564	0.350928755776857	0.408093323998597
YIR013C	-0.719995516154543	-0.308703276646966	0.866595431121802	0.351899564720241	0.409145754194177
YJL207C	-0.120707810374853	7.15460859661201	0.864482255897876	0.352487396512191	0.409604014267392
YDL011C	0.453487702962127	2.49804145319279	0.864478742464748	0.352488374975629	0.409604014267392
YNL034W	0.428331428743193	1.68871235065573	0.864468137285814	0.352491328456869	0.409604014267392
YEL025C	0.110281718794775	7.07697867948972	0.861682694240148	0.353268229649406	0.410430091920778
YMR202W	0.124145169195216	7.78924576995383	0.859485955754737	0.353882583179347	0.411067046928671
YOR192C	0.221900121738381	4.09319097983548	0.859227311921115	0.353955013191464	0.411074387752059
YBR129C	-0.0940744915587822	5.99623375684616	0.858664261434996	0.354112758637213	0.411180790514695
YHR116W	-0.276907240600557	3.7216740576421	0.850048543222208	0.356538605489545	0.41392028546191
YBL106C	0.108787960039655	5.54089435828761	0.847323442879911	0.357310627136303	0.414739122556194
YMR286W	0.233492477824742	4.73983484208505	0.840934335030477	0.359129687218311	0.41677275011636
YDL030W	-0.0887832158852585	5.97994620489278	0.840648420197095	0.359211388167747	0.416789776381237
YIL029W-A	0.309079585462486	3.07035347277844	0.840382365936537	0.359287436877819	0.416800239273559
YGL110C	0.0965855694051857	6.08277386453395	0.839873125478558	0.359433059514054	0.416891394153775
YLR461W	0.606539420218678	0.13797601528251	0.836174436919833	0.360493180862205	0.418043006080042
YJL108C	-0.205795132246621	4.26835068819814	0.832519270243523	0.361545065914757	0.419184639167995
YJL159W	0.0923661110851617	11.1955891080766	0.831607984183474	0.36180797538617	0.419411258566593
YJR128W	-0.530285187239284	0.152233389952334	0.827103512311117	0.363111418003689	0.420843764612663
YEL029C	-0.173856157655283	4.54299120459938	0.826060620688279	0.363414120692541	0.421087649681113
YKR095W	-0.147199198048078	7.95976603584384	0.82574348548215	0.363506239413956	0.421087649681113
YAL058W	-0.10070741642898	5.47064298302782	0.825678882820398	0.363525008602158	0.421087649681113
YIL070C	-0.0895688272126697	5.64651800574786	0.823729428243202	0.364092020272326	0.421665893472401
YGR002C	0.0924230606600633	5.91303188320901	0.822124828626148	0.364559647506836	0.42212884323976
YKL220C	0.196887923765013	4.24534366377796	0.818013522893751	0.36576160591717	0.423441754904667
YOR144C	-0.105347922836263	5.40470567691694	0.816504392292348	0.366204185729958	0.423875209767103
YAL064C-A	0.452266224207065	1.476316623982	0.815200235174202	0.366587252243908	0.424239630458332
YIL002W-A	-0.438891808630599	3.5522657331897	0.813183453111147	0.367180732528711	0.424847375300247
YDL068W	-0.569857257452483	0.744786569530539	0.812578763994122	0.36735893504256	0.42497448522691
YOR181W	-0.0945770004157754	6.49019625496327	0.810197734735709	0.368061796820936	0.425708380326
YER140W	0.0859133708690334	5.93778867401628	0.808691087389367	0.368507514257937	0.426144638954036
YHR192W	-0.0811784166455982	5.7975877559492	0.804466593246921	0.369761277835527	0.427514991740667
YDL172C	-0.126359750280867	5.44514841891773	0.803184817521685	0.370142864061303	0.427876618095033
YGL165C	0.171201247982627	4.65278332083106	0.801237698907986	0.370723575360631	0.428468251225354
YOL086W-A	0.180210679593352	4.43030959490317	0.798773614570719	0.371460291711596	0.429239935674169
YOR077W	0.170741201485439	4.55833660804931	0.798304211060219	0.371600866631074	0.429255975953857
YDR376W	0.0804002379481811	6.37665211220808	0.798266238802624	0.371612241646769	0.429255975953857
YOR333C	-0.496334350642451	1.59843596760759	0.795413571774223	0.372468183626635	0.430164778192871
YKL092C	0.0974331937086534	6.22960287265585	0.792969097132398	0.373203843040489	0.430933357024263
YGR016W	0.275650431132741	3.42916938561391	0.792742022584775	0.373272283842503	0.430933357024263
YGR011W	0.288394126608074	3.40402392477637	0.792446482922396	0.373361386514409	0.430956209642954
YMR294W-A	0.145273704931	5.85522813902127	0.788968929803232	0.374412080657419	0.43208877459685
YGL166W	0.177438445369894	5.20671976767829	0.785740262539715	0.375391292572941	0.433138440753117
YLR101C	-0.123436816383484	5.21454168500335	0.784797489467365	0.375677901099961	0.4333887178181
YGR217W	-0.138602845262233	5.91186594773099	0.784148676662372	0.37587532253549	0.433536033300997
YDR125C	0.1974135424047	4.10707736329108	0.781448123617374	0.376698617727862	0.434405045443592
YKR054C	-0.134088118104252	6.87151416695673	0.780912061424782	0.37686234407399	0.434513268209173
YMR245W	0.18330351747156	4.85637465424533	0.776670490148367	0.378161360409467	0.435930170379323
YDR052C	-0.0982392246488783	7.03917549281258	0.7764218018654	0.378237718824402	0.435937374541267
